"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.019,1,1,0,0,0
"ClusIPW",0.055,0.462,-0.2,0.97,-0.09,-0.12
"addIPW",0.122,0.4,-0.28,0.13,0.8,-0.51
"Oracle",0.197,0.28,0,-0.16,0.08,-0.98
