"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.099,0.432,-0.45,-0.89,-0.03,0.02
"ClusIPW",0.141,0.098,-0.74,0.29,-0.5,-0.34
"addIPW",0.157,0,-1,0,0,0
"Oracle",0.198,0.28,0,-0.16,0.08,-0.98
