"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.095,0.509,-0.12,-0.75,0.6,-0.24
"ClusIPW",0.077,0.276,-0.44,0.32,-0.73,0.41
"addIPW",0.178,0.262,0.39,-0.02,-0.75,-0.53
"Oracle",0.199,0.283,0,-0.16,0.08,-0.98
