"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.015,0.498,-0.45,0,0,0.89
"ClusIPW",0.098,0.277,-0.67,0.56,-0.36,-0.32
"addIPW",0.065,0.307,0.04,-0.06,-0.9,0.42
"Oracle",0.205,0.273,0,-0.11,0.08,-0.99
