"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.097,0.483,-0.01,-0.99,-0.12,-0.11
"ClusIPW",0.158,0,-0.72,0.04,-0.38,-0.57
"addIPW",0.139,0.522,0.42,-0.16,0.13,-0.89
"Oracle",0.198,0.279,0,-0.16,0.08,-0.98
