"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.066,0.239,-0.3,-0.04,-0.71,0.64
"ClusIPW",0.123,0.197,-0.61,0.41,-0.39,-0.55
"addIPW",0.08,0.414,0.09,-0.3,-0.9,0.32
"Oracle",0.199,0.282,0,-0.16,0.08,-0.98
