"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.077,0.524,-0.39,-0.59,0.58,0.41
"ClusIPW",0.062,0.434,-0.27,0.92,-0.12,-0.26
"addIPW",0.197,0.497,0.45,0,0,-0.89
"Oracle",0.196,0.282,0,-0.16,0.08,-0.98
