"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.091,0.536,0.52,-0.69,-0.23,-0.45
"ClusIPW",0.082,0.358,-0.44,0.73,-0.32,-0.41
"addIPW",0.158,0,-1,0,0,0
"Oracle",0.199,0.284,0,-0.16,0.08,-0.98
