"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.106,0.425,-0.5,-0.66,0.49,-0.27
"ClusIPW",0.073,0.388,-0.42,0.81,-0.15,-0.37
"addIPW",0.114,0.434,-0.38,0,0.89,-0.25
"Oracle",0.199,0.282,0,-0.16,0.08,-0.98
