"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.016,0.497,-0.45,0,0,0.89
"ClusIPW",0.075,0.363,-0.55,0.74,-0.36,-0.1
"addIPW",0.158,0,-1,0,0,0
"Oracle",0.197,0.281,0,-0.16,0.08,-0.98
