"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.32,0.593,0.23,0.56,0.27,-0.69,-0.3
"ClusIPW",0.694,0.389,-0.27,0.24,0.68,0.08,0.63
"addIPW",0.88,0.657,0.38,0.62,0.02,0.2,0.66
"Oracle",0.913,0.625,0.3,0.6,0.3,0.3,0.6
