"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.419,0.662,0.38,0.49,0.46,-0.59,-0.22
"ClusIPW",0.864,0.643,0.34,0.35,0.58,0.18,0.63
"addIPW",0.843,0.484,-0.04,0.77,0.39,0.29,0.41
"Oracle",0.918,0.625,0.3,0.6,0.3,0.3,0.6
