"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.465,0.666,0.39,0.71,0.16,-0.54,-0.19
"ClusIPW",0.819,0.748,0.55,0.58,-0.05,0.01,0.59
"addIPW",0.879,0.621,0.29,0.66,0.03,0.45,0.52
"Oracle",0.912,0.626,0.3,0.6,0.3,0.3,0.6
