"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.352,0.637,0.33,0.58,0.28,-0.6,-0.34
"ClusIPW",0.28,0.376,-0.3,-0.2,-0.41,-0.29,0.78
"addIPW",0.651,0.635,0.33,0.46,-0.44,0.64,0.29
"Oracle",0.91,0.625,0.3,0.6,0.3,0.3,0.6
