"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.3,0.671,0.4,0.52,0.24,-0.56,-0.44
"ClusIPW",0.604,0.315,-0.43,0.54,-0.05,-0.15,0.7
"addIPW",0.778,0.616,0.29,0.56,-0.35,0.27,0.64
"Oracle",0.911,0.624,0.3,0.6,0.3,0.3,0.6
