"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.376,0.603,0.25,0.57,0.35,-0.65,-0.24
"ClusIPW",0.751,0.578,0.19,0.64,-0.36,0.09,0.64
"addIPW",0.787,0.49,-0.02,0.43,0.56,-0.1,0.7
"Oracle",0.915,0.624,0.3,0.6,0.3,0.3,0.6
