"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.268,0.602,0.25,0.43,0.38,-0.68,-0.38
"ClusIPW",0.242,0.712,0.49,-0.26,0.47,0.49,-0.49
"addIPW",0.694,0.667,0.39,-0.13,0.63,0.2,0.62
"Oracle",0.91,0.624,0.3,0.6,0.3,0.3,0.6
