"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.249,0.498,0,0.58,0.17,-0.75,-0.27
"ClusIPW",0.829,0.538,0.1,0.58,0.53,0.53,0.29
"addIPW",0.728,0.703,0.47,0.69,-0.24,0.47,0.15
"Oracle",0.912,0.624,0.3,0.6,0.3,0.3,0.6
