"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.243,0.642,0.34,0.41,0.06,-0.81,-0.23
"ClusIPW",0.704,0.63,0.31,0.62,-0.41,0.51,0.31
"addIPW",0.868,0.568,0.17,0.78,0.17,0.1,0.57
"Oracle",0.91,0.625,0.3,0.6,0.3,0.3,0.6
