"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.393,0.62,0.29,0.71,0.19,-0.47,-0.38
"ClusIPW",0.743,0.343,-0.38,0.67,0.37,0.27,0.45
"addIPW",0.903,0.572,0.18,0.66,0.38,0.33,0.53
"Oracle",0.911,0.622,0.3,0.6,0.3,0.3,0.6
