"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.227,0.56,0.15,0.55,0.04,-0.74,-0.35
"ClusIPW",0.775,0.577,0.19,0.92,0.21,-0.11,0.25
"addIPW",0.688,0.745,0.55,0.55,0.54,-0.28,0.14
"Oracle",0.907,0.622,0.3,0.6,0.3,0.3,0.6
