"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.231,0.591,0.22,0.5,0.13,-0.76,-0.34
"ClusIPW",0.626,0.443,-0.14,0.82,-0.41,0.2,0.31
"addIPW",0.888,0.648,0.36,0.77,0.14,0.16,0.48
"Oracle",0.911,0.622,0.3,0.6,0.3,0.3,0.6
