"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.261,0.57,0.18,0.57,0.1,-0.74,-0.3
"ClusIPW",0.579,0.389,-0.27,-0.16,0.2,0.48,0.8
"addIPW",0.717,0.545,0.11,0.29,-0.29,0.16,0.89
"Oracle",0.911,0.621,0.3,0.6,0.3,0.3,0.6
