"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.47,0.704,0.47,0.65,0.23,-0.51,-0.2
"ClusIPW",0.821,0.805,0.65,0.5,0.02,0.25,0.51
"addIPW",0.837,0.652,0.37,0.39,0.42,0.62,0.39
"Oracle",0.906,0.622,0.3,0.6,0.3,0.3,0.6
