"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.312,0.619,0.29,0.53,0.31,-0.63,-0.37
"ClusIPW",0.713,0.518,0.05,0.95,-0.17,0.06,0.24
"addIPW",0.794,0.6,0.25,0.7,-0.23,0.06,0.63
"Oracle",0.911,0.624,0.3,0.6,0.3,0.3,0.6
