"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.34,0.452,-0.12,0.71,0.23,-0.6,-0.25
"ClusIPW",0.659,0.755,0.57,0.77,-0.24,-0.1,0.11
"addIPW",0.769,0.62,0.29,0.5,0.78,0.09,0.21
"Oracle",0.912,0.625,0.3,0.6,0.3,0.3,0.6
