"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.3,0.62,0.29,0.51,0.39,-0.53,-0.47
"ClusIPW",0.896,0.587,0.21,0.62,0.15,0.22,0.7
"addIPW",0.844,0.462,-0.1,0.54,0.2,0.27,0.77
"Oracle",0.911,0.624,0.3,0.6,0.3,0.3,0.6
