"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.285,0.657,0.37,0.37,0.39,-0.67,-0.35
"ClusIPW",0.838,0.485,-0.04,0.37,0.45,0.45,0.67
"addIPW",0.765,0.662,0.39,0,0.38,0.53,0.65
"Oracle",0.911,0.622,0.3,0.6,0.3,0.3,0.6
