"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.279,0.568,0.17,0.45,0.38,-0.74,-0.28
"ClusIPW",0.821,0.559,0.14,0.22,0.53,0.17,0.79
"addIPW",0.902,0.653,0.37,0.55,0.18,0.4,0.61
"Oracle",0.906,0.621,0.3,0.6,0.3,0.3,0.6
