"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.294,0.588,0.21,0.55,0.2,-0.73,-0.28
"ClusIPW",0.271,0.47,-0.07,0.55,0.37,-0.68,-0.3
"addIPW",0.767,0.566,0.17,0.51,0.59,-0.24,0.55
"Oracle",0.911,0.622,0.3,0.6,0.3,0.3,0.6
