"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.355,0.749,0.56,0.35,0.39,-0.54,-0.35
"ClusIPW",0.762,0.582,0.2,0.65,0.65,0.34,0.03
"addIPW",0.873,0.732,0.53,0.6,0.11,0.21,0.55
"Oracle",0.917,0.627,0.3,0.6,0.3,0.3,0.6
