"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.201,0.556,0.14,0.49,0.26,-0.68,-0.47
"ClusIPW",0.257,0.144,-0.73,-0.02,0.28,0.61,0.13
"addIPW",0.738,0.367,-0.32,0.32,0.29,0.34,0.77
"Oracle",0.908,0.623,0.3,0.6,0.3,0.3,0.6
