"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.421,0.632,0.32,0.52,0.56,-0.48,-0.28
"ClusIPW",0.59,0.424,-0.19,0.75,0.28,-0.49,0.29
"addIPW",0.829,0.636,0.33,0.22,0.41,0.17,0.81
"Oracle",0.912,0.624,0.3,0.6,0.3,0.3,0.6
