"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.415,0.693,0.45,0.65,0.15,-0.51,-0.3
"ClusIPW",0.869,0.64,0.34,0.76,0.15,0.41,0.34
"addIPW",0.837,0.62,0.29,0.71,0.57,0.22,0.2
"Oracle",0.911,0.625,0.3,0.6,0.3,0.3,0.6
