"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.234,0.705,0.47,0.3,0.24,-0.71,-0.36
"ClusIPW",0.347,0.178,-0.68,0.25,0.68,0,0.14
"addIPW",0.581,0.39,-0.27,0.39,0.72,-0.32,0.39
"Oracle",0.917,0.623,0.3,0.6,0.3,0.3,0.6
