"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.12,0.519,0.05,0.37,0.24,-0.77,-0.47
"ClusIPW",0.485,0.864,0.74,0.4,-0.21,-0.49,0.08
"addIPW",0.846,0.569,0.18,0.63,-0.04,0.17,0.74
"Oracle",0.915,0.624,0.3,0.6,0.3,0.3,0.6
