"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.464,0.629,0.31,0.74,0.25,-0.5,-0.23
"ClusIPW",0.773,0.423,-0.19,0.29,0.33,0.16,0.86
"addIPW",0.865,0.499,0,0.6,0.11,0.44,0.65
"Oracle",0.911,0.623,0.3,0.6,0.3,0.3,0.6
