"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.395,0.629,0.31,0.71,0.18,-0.5,-0.33
"ClusIPW",0.533,0.981,0.9,0.41,-0.05,0.12,-0.08
"addIPW",0.848,0.783,0.61,0.52,0.27,0.11,0.51
"Oracle",0.914,0.623,0.3,0.6,0.3,0.3,0.6
