"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.342,0.561,0.15,0.67,0.21,-0.63,-0.3
"ClusIPW",0.834,0.469,-0.08,0.52,0.38,0.09,0.76
"addIPW",0.887,0.591,0.22,0.78,0.15,0.26,0.5
"Oracle",0.913,0.627,0.3,0.6,0.3,0.3,0.6
