"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.51,0.587,0.21,0.79,0.31,-0.45,-0.18
"ClusIPW",0.638,0.424,-0.19,0.19,0.55,0.76,0.22
"addIPW",0.828,0.574,0.18,0.58,-0.17,0.23,0.74
"Oracle",0.912,0.624,0.3,0.6,0.3,0.3,0.6
