"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.27,0.529,0.08,0.63,0.29,-0.52,-0.49
"ClusIPW",0.524,0.283,-0.5,0.56,-0.15,0.62,0.18
"addIPW",0.706,0.461,-0.09,0.75,0.32,0.57,0.02
"Oracle",0.915,0.625,0.3,0.6,0.3,0.3,0.6
