"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.333,0.607,0.26,0.48,0.37,-0.72,-0.22
"ClusIPW",0.365,0.547,0.12,0.7,0.37,-0.15,-0.58
"addIPW",0.628,0.654,0.37,0.74,0.52,-0.06,-0.22
"Oracle",0.912,0.623,0.3,0.6,0.3,0.3,0.6
