"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.38,0.596,0.23,0.57,0.43,-0.6,-0.28
"ClusIPW",0.696,0.439,-0.15,0.16,0.69,-0.01,0.69
"addIPW",0.841,0.573,0.18,0.39,0.66,0.15,0.6
"Oracle",0.909,0.622,0.3,0.6,0.3,0.3,0.6
