"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.384,0.636,0.33,0.71,-0.08,-0.58,-0.2
"ClusIPW",0.763,0.671,0.41,0.72,0.44,-0.23,0.26
"addIPW",0.884,0.521,0.05,0.64,0.41,0.35,0.54
"Oracle",0.912,0.625,0.3,0.6,0.3,0.3,0.6
