"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.526,0.65,0.36,0.61,0.45,-0.53,-0.08
"ClusIPW",0.802,0.812,0.66,0.52,0.16,-0.03,0.51
"addIPW",0.857,0.688,0.44,0.29,0.43,0.5,0.54
"Oracle",0.905,0.624,0.3,0.6,0.3,0.3,0.6
