"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.407,0.673,0.41,0.46,0.43,-0.64,-0.17
"ClusIPW",0.79,0.588,0.22,0.38,-0.18,0.53,0.7
"addIPW",0.811,0.54,0.1,0.28,0.06,0.6,0.74
"Oracle",0.914,0.624,0.3,0.6,0.3,0.3,0.6
