"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.277,0.539,0.1,0.59,0.24,-0.67,-0.36
"ClusIPW",0.7,0.435,-0.16,0.49,-0.32,0.46,0.65
"addIPW",0.878,0.629,0.31,0.8,0.2,0.15,0.45
"Oracle",0.914,0.625,0.3,0.6,0.3,0.3,0.6
