"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.324,0.583,0.2,0.57,0.32,-0.67,-0.29
"ClusIPW",0.688,0.547,0.12,0.86,-0.22,-0.2,0.4
"addIPW",0.894,0.627,0.31,0.61,0.21,0.5,0.5
"Oracle",0.913,0.624,0.3,0.6,0.3,0.3,0.6
