"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.346,0.532,0.08,0.65,0.38,-0.54,-0.36
"ClusIPW",0.283,0.362,-0.33,0.33,0.3,-0.81,0.17
"addIPW",0.661,0.593,0.23,0.74,0.38,-0.46,0.22
"Oracle",0.91,0.625,0.3,0.6,0.3,0.3,0.6
