"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.49,0.594,0.23,0.79,0.21,-0.49,-0.17
"ClusIPW",0.869,0.537,0.09,0.5,0.5,0.5,0.5
"addIPW",0.895,0.597,0.23,0.41,0.33,0.36,0.74
"Oracle",0.912,0.624,0.3,0.6,0.3,0.3,0.6
