"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.404,0.647,0.35,0.68,0.14,-0.55,-0.29
"ClusIPW",0.713,0.435,-0.16,0.76,-0.23,0.43,0.39
"addIPW",0.882,0.701,0.47,0.65,0.1,0.2,0.56
"Oracle",0.913,0.625,0.3,0.6,0.3,0.3,0.6
