"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.263,0.629,0.31,0.51,0.24,-0.61,-0.45
"ClusIPW",0.666,0.491,-0.02,0.96,-0.03,-0.18,0.2
"addIPW",0.701,0.569,0.17,0.68,0.71,0.01,0
"Oracle",0.914,0.624,0.3,0.6,0.3,0.3,0.6
