"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.439,0.563,0.15,0.65,0.36,-0.65,-0.12
"ClusIPW",0.702,0.467,-0.09,0.65,0.35,-0.41,0.52
"addIPW",0.822,0.661,0.38,0.76,0.01,0.47,0.23
"Oracle",0.907,0.621,0.3,0.6,0.3,0.3,0.6
