"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.406,0.689,0.44,0.59,0.24,-0.58,-0.24
"ClusIPW",0.836,0.605,0.26,0.28,0.1,0.56,0.72
"addIPW",0.88,0.523,0.06,0.65,0.4,0.14,0.63
"Oracle",0.91,0.624,0.3,0.6,0.3,0.3,0.6
