"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.199,0.581,0.2,0.45,0.14,-0.78,-0.36
"ClusIPW",0.657,0.535,0.09,0.81,-0.43,0.01,0.39
"addIPW",0.762,0.601,0.25,0.35,-0.27,0.21,0.84
"Oracle",0.912,0.626,0.3,0.6,0.3,0.3,0.6
