"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.305,0.556,0.14,0.7,-0.07,-0.64,-0.28
"ClusIPW",0.819,0.646,0.35,0.55,-0.11,0,0.75
"addIPW",0.866,0.602,0.25,0.45,0.2,0.1,0.83
"Oracle",0.912,0.624,0.3,0.6,0.3,0.3,0.6
