"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.377,0.681,0.43,0.56,0.2,-0.63,-0.25
"ClusIPW",0.055,0.567,0.17,-0.58,0.47,0.44,-0.47
"addIPW",0.885,0.579,0.2,0.76,0.26,0.09,0.55
"Oracle",0.909,0.623,0.3,0.6,0.3,0.3,0.6
