"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.344,0.587,0.22,0.57,0.29,-0.71,-0.22
"ClusIPW",0.804,0.587,0.22,0.88,0.31,-0.05,0.27
"addIPW",0.894,0.543,0.1,0.53,0.35,0.28,0.71
"Oracle",0.902,0.622,0.3,0.6,0.3,0.3,0.6
