"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.212,0.599,0.25,0.5,0.07,-0.72,-0.4
"ClusIPW",0.81,0.549,0.12,0.77,-0.18,0.27,0.54
"addIPW",0.809,0.629,0.31,0.53,-0.14,0.6,0.49
"Oracle",0.914,0.625,0.3,0.6,0.3,0.3,0.6
