"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.375,0.557,0.15,0.74,0.08,-0.6,-0.25
"ClusIPW",0.815,0.508,0.01,0.74,-0.1,0.08,0.66
"addIPW",0.893,0.609,0.26,0.64,0.47,0.36,0.42
"Oracle",0.917,0.625,0.3,0.6,0.3,0.3,0.6
