"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.359,0.644,0.35,0.47,0.29,-0.74,-0.15
"ClusIPW",0.391,0.768,0.59,0.41,-0.04,0.39,-0.57
"addIPW",0.836,0.454,-0.11,0.47,0.32,0.3,0.76
"Oracle",0.919,0.624,0.3,0.6,0.3,0.3,0.6
