"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.259,0.677,0.42,0.18,0.52,-0.65,-0.3
"ClusIPW",0.439,0.244,-0.57,0.8,0.13,-0.13,0.02
"addIPW",0.479,0.486,-0.04,0.88,0.25,-0.29,-0.27
"Oracle",0.917,0.625,0.3,0.6,0.3,0.3,0.6
