"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.361,0.609,0.26,0.64,0.06,-0.7,-0.17
"ClusIPW",0.741,0.767,0.59,0.78,-0.07,0.2,0.1
"addIPW",0.889,0.688,0.44,0.51,0.1,0.2,0.7
"Oracle",0.911,0.623,0.3,0.6,0.3,0.3,0.6
