"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.18,0.615,0.28,0.39,0.22,-0.71,-0.47
"ClusIPW",0.471,0.331,-0.4,0.44,-0.14,-0.46,0.64
"addIPW",0.522,0.631,0.32,-0.02,-0.58,0.21,0.72
"Oracle",0.907,0.622,0.3,0.6,0.3,0.3,0.6
